# #   index   ;    x_undf  ;    y_undf  ;    z_undf  ;    ux      ;    uy      ;    uz      ;    eps_x   ;    eps_y   ;    eps_xy  ;    eps_eqv 
68036.0;14.27183;144.74872;2.0;0.02355;0.09061;-0.00065;0.16448;-0.02382;-3e-05;0.16145
68037.0;14.27153;143.24875;2.0;0.02356;0.09097;-0.00065;0.16458;-0.02405;-3e-05;0.16155
68038.0;14.27125;141.74878;2.0;0.02357;0.09133;-0.00065;0.16468;-0.02428;-3e-05;0.16165
68039.0;14.27096;140.24881;2.0;0.02359;0.0917;-0.00065;0.16478;-0.02453;-3e-05;0.16176
68040.0;14.27069;138.74883;2.0;0.0236;0.09207;-0.00065;0.16488;-0.02478;-3e-05;0.16186
68041.0;14.27042;137.24886;2.0;0.02362;0.09244;-0.00065;0.16498;-0.02504;-3e-05;0.16197
68042.0;14.27016;135.74888;2.0;0.02363;0.09282;-0.00065;0.16508;-0.02531;-3e-05;0.16208
68043.0;14.2699;134.24891;2.0;0.02365;0.0932;-0.00065;0.16519;-0.02558;-4e-05;0.16219
68044.0;14.26965;132.74893;2.0;0.02366;0.09359;-0.00065;0.16529;-0.02586;-4e-05;0.1623
68045.0;14.2694;131.24896;2.0;0.02368;0.09398;-0.00065;0.1654;-0.02615;-4e-05;0.16242
68046.0;14.26916;129.74898;2.0;0.02369;0.09437;-0.00064;0.16551;-0.02644;-4e-05;0.16253
68047.0;14.26893;128.249;2.0;0.02371;0.09477;-0.00064;0.16562;-0.02674;-4e-05;0.16265
68048.0;14.2687;126.74902;2.0;0.02373;0.09517;-0.00064;0.16573;-0.02705;-4e-05;0.16277
68049.0;14.26847;125.24904;2.0;0.02374;0.09558;-0.00064;0.16584;-0.02736;-4e-05;0.16289
68050.0;14.26825;123.74907;2.0;0.02376;0.09599;-0.00064;0.16595;-0.02769;-4e-05;0.16301
68051.0;14.26803;122.24909;2.0;0.02377;0.09641;-0.00064;0.16606;-0.02801;-4e-05;0.16313
68052.0;14.26782;120.74911;2.0;0.02379;0.09684;-0.00064;0.16617;-0.02835;-4e-05;0.16326
68053.0;14.26762;119.24913;2.0;0.0238;0.09726;-0.00064;0.16627;-0.02869;-4e-05;0.16338
68054.0;14.26741;117.74914;2.0;0.02382;0.0977;-0.00064;0.16638;-0.02904;-5e-05;0.1635
68055.0;14.26722;116.24916;2.0;0.02383;0.09813;-0.00064;0.16649;-0.02939;-5e-05;0.16363
68056.0;14.26702;114.74918;2.0;0.02385;0.09858;-0.00064;0.16659;-0.02975;-5e-05;0.16375
68057.0;14.26683;113.2492;2.0;0.02386;0.09903;-0.00064;0.1667;-0.03012;-5e-05;0.16387
68058.0;14.26665;111.74922;2.0;0.02388;0.09948;-0.00064;0.1668;-0.03049;-5e-05;0.16399
68059.0;14.26647;110.24924;2.0;0.02389;0.09994;-0.00064;0.1669;-0.03087;-5e-05;0.16411
68060.0;14.26629;108.74925;2.0;0.02391;0.10041;-0.00064;0.167;-0.03126;-5e-05;0.16423
68061.0;14.26612;107.24927;2.0;0.02392;0.10088;-0.00064;0.16709;-0.03165;-5e-05;0.16434
68062.0;14.26595;105.74929;2.0;0.02393;0.10136;-0.00064;0.16718;-0.03204;-5e-05;0.16446
68063.0;14.26579;104.24931;2.0;0.02394;0.10184;-0.00064;0.16726;-0.03244;-5e-05;0.16457
68064.0;14.26563;102.74932;2.0;0.02395;0.10233;-0.00064;0.16735;-0.03285;-6e-05;0.16468
68065.0;14.26547;101.24934;2.0;0.02397;0.10283;-0.00064;0.16742;-0.03326;-6e-05;0.16478
68066.0;14.26532;99.74936;2.0;0.02397;0.10333;-0.00063;0.16749;-0.03368;-6e-05;0.16488
68067.0;14.26517;98.24937;2.0;0.02398;0.10384;-0.00063;0.16756;-0.0341;-6e-05;0.16498
68068.0;14.26502;96.74939;2.0;0.02399;0.10435;-0.00063;0.16762;-0.03452;-6e-05;0.16507
68069.0;14.26488;95.24941;2.0;0.024;0.10487;-0.00063;0.16767;-0.03495;-6e-05;0.16516
68070.0;14.26474;93.74942;2.0;0.024;0.1054;-0.00063;0.16772;-0.03538;-6e-05;0.16524
68071.0;14.26461;92.24944;2.0;0.02401;0.10593;-0.00063;0.16775;-0.03582;-6e-05;0.16531
68072.0;14.26448;90.74945;2.0;0.02401;0.10647;-0.00063;0.16778;-0.03626;-6e-05;0.16538
68073.0;14.26435;89.24947;2.0;0.02401;0.10702;-0.00063;0.1678;-0.03669;-6e-05;0.16543
68074.0;14.26423;87.74949;2.0;0.02401;0.10757;-0.00062;0.1678;-0.03714;-6e-05;0.16548
68075.0;14.26411;86.2495;2.0;0.02401;0.10813;-0.00062;0.1678;-0.03758;-6e-05;0.16552
68076.0;14.264;84.74952;2.0;0.02401;0.1087;-0.00062;0.16778;-0.03802;-6e-05;0.16555
68077.0;14.26388;83.24953;2.0;0.024;0.10927;-0.00062;0.16776;-0.03847;-7e-05;0.16557
68078.0;14.26378;81.74955;2.0;0.02399;0.10985;-0.00062;0.16771;-0.03891;-7e-05;0.16557
68079.0;14.26367;80.24957;2.0;0.02398;0.11044;-0.00062;0.16766;-0.03935;-7e-05;0.16556
68080.0;14.26357;78.74958;2.0;0.02397;0.11103;-0.00061;0.16758;-0.0398;-7e-05;0.16554
68081.0;14.26347;77.2496;2.0;0.02396;0.11163;-0.00061;0.16749;-0.04024;-7e-05;0.1655
68082.0;14.26338;75.74962;2.0;0.02394;0.11224;-0.00061;0.16739;-0.04067;-7e-05;0.16545
68083.0;14.26329;74.24963;2.0;0.02392;0.11285;-0.00061;0.16726;-0.04111;-7e-05;0.16537
68084.0;14.26321;72.74965;2.0;0.02389;0.11347;-0.0006;0.16712;-0.04153;-7e-05;0.16528
68085.0;14.26312;71.24967;2.0;0.02387;0.1141;-0.0006;0.16695;-0.04196;-7e-05;0.16517
68086.0;14.26305;69.74968;2.0;0.02384;0.11473;-0.0006;0.16676;-0.04237;-7e-05;0.16504
68087.0;14.26297;68.2497;2.0;0.0238;0.11537;-0.0006;0.16655;-0.04279;-7e-05;0.16488
68088.0;14.2629;66.74972;2.0;0.02377;0.11602;-0.00059;0.16631;-0.04319;-7e-05;0.1647
68089.0;14.26283;65.24973;2.0;0.02372;0.11667;-0.00059;0.16604;-0.04358;-7e-05;0.1645
68090.0;14.26277;63.74975;2.0;0.02368;0.11732;-0.00059;0.16575;-0.04396;-7e-05;0.16426
68091.0;14.26271;62.24977;2.0;0.02363;0.11799;-0.00058;0.16543;-0.04433;-7e-05;0.164
68092.0;14.26266;60.74979;2.0;0.02357;0.11865;-0.00058;0.16507;-0.04469;-7e-05;0.16371
68093.0;14.26261;59.24981;2.0;0.02351;0.11933;-0.00058;0.16469;-0.04503;-7e-05;0.16338
68094.0;14.26256;57.74982;2.0;0.02345;0.12;-0.00057;0.16427;-0.04537;-6e-05;0.16303
68095.0;14.26252;56.24984;2.0;0.02338;0.12069;-0.00057;0.16382;-0.04568;-6e-05;0.16263
68096.0;14.26249;54.74986;2.0;0.02331;0.12137;-0.00057;0.16333;-0.04598;-6e-05;0.1622
68097.0;14.26245;53.24988;2.0;0.02323;0.12206;-0.00056;0.1628;-0.04625;-6e-05;0.16173
68098.0;14.26242;51.7499;2.0;0.02314;0.12276;-0.00056;0.16223;-0.04651;-6e-05;0.16122
68099.0;14.2624;50.24992;2.0;0.02305;0.12346;-0.00056;0.16162;-0.04675;-6e-05;0.16067
68100.0;14.26238;48.74994;2.0;0.02295;0.12416;-0.00055;0.16096;-0.04696;-6e-05;0.16008
68101.0;14.26237;47.24997;2.0;0.02285;0.12487;-0.00055;0.16026;-0.04715;-6e-05;0.15943
68102.0;14.26236;45.74999;2.0;0.02273;0.12558;-0.00054;0.15952;-0.04731;-5e-05;0.15875
68103.0;14.26236;44.25001;2.0;0.02262;0.12629;-0.00054;0.15873;-0.04745;-5e-05;0.15801
68104.0;14.26236;42.75003;2.0;0.02249;0.127;-0.00053;0.15789;-0.04756;-5e-05;0.15722
68105.0;14.26236;41.25006;2.0;0.02236;0.12771;-0.00053;0.15699;-0.04764;-5e-05;0.15638
68106.0;14.26237;39.75008;2.0;0.02222;0.12843;-0.00053;0.15605;-0.04768;-5e-05;0.15549
68107.0;14.26239;38.25011;2.0;0.02208;0.12914;-0.00052;0.15505;-0.0477;-4e-05;0.15454
68108.0;14.26241;36.75013;2.0;0.02192;0.12986;-0.00052;0.15401;-0.04769;-4e-05;0.15354
68109.0;14.26244;35.25016;2.0;0.02176;0.13057;-0.00051;0.1529;-0.04764;-4e-05;0.15248
68110.0;14.26248;33.75018;2.0;0.02159;0.13129;-0.00051;0.15175;-0.04756;-4e-05;0.15137
68111.0;14.26252;32.25021;2.0;0.02142;0.132;-0.0005;0.15053;-0.04744;-4e-05;0.15019
68112.0;14.26256;30.75024;2.0;0.02123;0.13271;-0.00049;0.14927;-0.04729;-3e-05;0.14897
68113.0;14.26261;29.25027;2.0;0.02104;0.13342;-0.00049;0.14794;-0.0471;-3e-05;0.14768
68114.0;14.26267;27.7503;2.0;0.02084;0.13412;-0.00048;0.14656;-0.04687;-3e-05;0.14633
68115.0;14.26274;26.25033;2.0;0.02064;0.13482;-0.00048;0.14513;-0.04661;-3e-05;0.14493
68116.0;14.2628;24.75036;2.0;0.02043;0.13552;-0.00047;0.14364;-0.04631;-2e-05;0.14347
68117.0;14.26288;23.25039;2.0;0.02021;0.13621;-0.00047;0.1421;-0.04598;-2e-05;0.14195
68118.0;14.26296;21.75042;2.0;0.01998;0.1369;-0.00046;0.1405;-0.04561;-2e-05;0.14038
68119.0;14.26304;20.25045;2.0;0.01975;0.13758;-0.00045;0.13886;-0.04521;-2e-05;0.13876
68120.0;14.28664;18.74838;2.0;0.01954;0.13825;-0.00045;0.13716;-0.04477;-1e-05;0.13708
68121.0;14.33672;17.24881;2.0;0.01936;0.13891;-0.00044;0.13544;-0.04431;-1e-05;0.13537
68122.0;14.59574;15.62136;2.0;0.01944;0.13958;-0.00044;0.13352;-0.04377;-1e-05;0.13347
68123.0;74.45137;178.80345;2.0;0.11884;0.08089;-0.00067;0.15242;-0.00607;-3e-05;0.15032
68124.0;74.40657;177.31525;2.0;0.11879;0.08099;-0.00067;0.15243;-0.00609;-4e-05;0.15034
68125.0;74.39288;175.77876;2.0;0.11879;0.08108;-0.00067;0.15243;-0.0061;-4e-05;0.15035
68126.0;74.40199;174.23232;2.0;0.11882;0.08118;-0.00067;0.15242;-0.00611;-4e-05;0.15036
68127.0;74.41341;172.70656;2.0;0.11886;0.08127;-0.00067;0.15242;-0.00612;-4e-05;0.15036
68128.0;74.42066;171.1996;2.0;0.1189;0.08136;-0.00067;0.15241;-0.00613;-5e-05;0.15037
68129.0;74.41907;169.71102;2.0;0.11892;0.08145;-0.00067;0.1524;-0.00614;-5e-05;0.15038
68130.0;74.41747;168.22243;2.0;0.11894;0.08154;-0.00067;0.1524;-0.00615;-5e-05;0.15039
68131.0;74.41589;166.73385;2.0;0.11897;0.08163;-0.00067;0.15239;-0.00616;-6e-05;0.15041
68132.0;74.4143;165.24527;2.0;0.11899;0.08173;-0.00067;0.15239;-0.00618;-6e-05;0.15042
68133.0;74.41272;163.75668;2.0;0.11902;0.08182;-0.00067;0.15238;-0.00619;-6e-05;0.15043
68134.0;74.41115;162.2681;2.0;0.11905;0.08191;-0.00068;0.15238;-0.00621;-7e-05;0.15045
68135.0;74.40959;160.77952;2.0;0.11907;0.082;-0.00068;0.15237;-0.00622;-7e-05;0.15046
68136.0;74.40803;159.29094;2.0;0.1191;0.0821;-0.00068;0.15236;-0.00623;-7e-05;0.15048
68137.0;74.40647;157.80236;2.0;0.11914;0.08219;-0.00068;0.15235;-0.00625;-7e-05;0.15049
68138.0;74.40493;156.31378;2.0;0.11917;0.08228;-0.00068;0.15235;-0.00626;-8e-05;0.15051
68139.0;74.40338;154.8252;2.0;0.1192;0.08238;-0.00068;0.15234;-0.00628;-8e-05;0.15053
68140.0;74.40185;153.33662;2.0;0.11924;0.08247;-0.00068;0.15233;-0.00629;-8e-05;0.15055
68141.0;74.40032;151.84805;2.0;0.11927;0.08256;-0.00068;0.15231;-0.00631;-9e-05;0.15056
68142.0;74.39879;150.35947;2.0;0.11931;0.08266;-0.00068;0.1523;-0.00633;-9e-05;0.15058
68143.0;74.39727;148.87089;2.0;0.11935;0.08275;-0.00068;0.15229;-0.00634;-9e-05;0.1506
68144.0;74.39576;147.38232;2.0;0.11939;0.08285;-0.00068;0.15228;-0.00636;-0.0001;0.15062
68145.0;74.39425;145.89374;2.0;0.11943;0.08294;-0.00068;0.15226;-0.00637;-0.0001;0.15064
68146.0;74.39274;144.40517;2.0;0.11947;0.08304;-0.00068;0.15225;-0.00639;-0.0001;0.15066
68147.0;74.39124;142.9166;2.0;0.11951;0.08313;-0.00069;0.15223;-0.00641;-0.00011;0.15068
68148.0;74.38975;141.42802;2.0;0.11955;0.08323;-0.00069;0.15221;-0.00642;-0.00011;0.15071
68149.0;74.38826;139.93945;2.0;0.11959;0.08333;-0.00069;0.1522;-0.00644;-0.00011;0.15073
68150.0;74.38677;138.45088;2.0;0.11964;0.08342;-0.00069;0.15218;-0.00645;-0.00012;0.15075
68151.0;74.38529;136.96231;2.0;0.11968;0.08352;-0.00069;0.15216;-0.00647;-0.00012;0.15077
68152.0;74.38381;135.47373;2.0;0.11973;0.08362;-0.00069;0.15213;-0.00648;-0.00012;0.15079
68153.0;74.38234;133.98516;2.0;0.11977;0.08371;-0.00069;0.15211;-0.00649;-0.00013;0.15082
68154.0;74.38087;132.49659;2.0;0.11982;0.08381;-0.00069;0.15208;-0.00651;-0.00013;0.15084
68155.0;74.37941;131.00802;2.0;0.11986;0.08391;-0.00069;0.15206;-0.00652;-0.00013;0.15086
68156.0;74.37795;129.51945;2.0;0.11991;0.084;-0.00069;0.15203;-0.00653;-0.00014;0.15089
68157.0;74.3765;128.03088;2.0;0.11996;0.0841;-0.00069;0.152;-0.00654;-0.00014;0.15091
68158.0;74.37505;126.54231;2.0;0.12;0.0842;-0.00069;0.15197;-0.00656;-0.00014;0.15094
68159.0;74.3736;125.05374;2.0;0.12005;0.0843;-0.00069;0.15194;-0.00657;-0.00015;0.15096
68160.0;74.37216;123.56517;2.0;0.1201;0.0844;-0.00069;0.1519;-0.00658;-0.00015;0.15099
68161.0;74.37072;122.0766;2.0;0.12014;0.08449;-0.00069;0.15187;-0.00658;-0.00015;0.15101
68162.0;74.36929;120.58803;2.0;0.12019;0.08459;-0.00069;0.15183;-0.00659;-0.00016;0.15104
68163.0;74.36786;119.09946;2.0;0.12023;0.08469;-0.00069;0.15179;-0.0066;-0.00016;0.15106
68164.0;74.36643;117.61089;2.0;0.12028;0.08479;-0.00069;0.15175;-0.0066;-0.00017;0.15109
68165.0;74.36501;116.12232;2.0;0.12033;0.08489;-0.00069;0.15171;-0.00661;-0.00017;0.15111
68166.0;74.36359;114.63376;2.0;0.12037;0.08499;-0.00069;0.15166;-0.00661;-0.00017;0.15114
68167.0;74.36218;113.14519;2.0;0.12041;0.08509;-0.00069;0.15161;-0.00662;-0.00018;0.15117
68168.0;74.36077;111.65662;2.0;0.12046;0.08519;-0.00069;0.15156;-0.00662;-0.00018;0.1512
68169.0;74.35936;110.16805;2.0;0.1205;0.08528;-0.0007;0.15151;-0.00662;-0.00018;0.15122
68170.0;74.35796;108.67948;2.0;0.12054;0.08538;-0.0007;0.15146;-0.00662;-0.00019;0.15125
68171.0;74.35656;107.19091;2.0;0.12058;0.08548;-0.0007;0.1514;-0.00662;-0.00019;0.15128
68172.0;74.35517;105.70234;2.0;0.12062;0.08558;-0.0007;0.15135;-0.00661;-0.0002;0.15131
68173.0;74.35378;104.21377;2.0;0.12065;0.08568;-0.0007;0.15129;-0.00661;-0.0002;0.15134
68174.0;74.35239;102.72521;2.0;0.12069;0.08578;-0.0007;0.15123;-0.0066;-0.0002;0.15137
68175.0;74.35101;101.23664;2.0;0.12072;0.08588;-0.0007;0.15116;-0.00659;-0.00021;0.1514
68176.0;74.34963;99.74807;2.0;0.12075;0.08598;-0.0007;0.1511;-0.00659;-0.00021;0.15143
68177.0;74.34826;98.2595;2.0;0.12078;0.08608;-0.0007;0.15103;-0.00658;-0.00022;0.15146
68178.0;74.34689;96.77093;2.0;0.12081;0.08617;-0.0007;0.15096;-0.00657;-0.00022;0.15149
68179.0;74.34552;95.28236;2.0;0.12083;0.08627;-0.0007;0.15089;-0.00655;-0.00022;0.15153
68180.0;74.34416;93.79379;2.0;0.12085;0.08637;-0.0007;0.15081;-0.00654;-0.00023;0.15156
68181.0;74.3428;92.30522;2.0;0.12087;0.08647;-0.0007;0.15074;-0.00653;-0.00023;0.1516
68182.0;74.34145;90.81665;2.0;0.12089;0.08657;-0.0007;0.15066;-0.00651;-0.00024;0.15164
68183.0;74.3401;89.32808;2.0;0.1209;0.08666;-0.0007;0.15058;-0.00649;-0.00024;0.15168
68184.0;74.33875;87.83951;2.0;0.12091;0.08676;-0.0007;0.1505;-0.00647;-0.00024;0.15172
68185.0;74.33741;86.35094;2.0;0.12091;0.08686;-0.0007;0.15042;-0.00646;-0.00025;0.15176
68186.0;74.33607;84.86237;2.0;0.12091;0.08695;-0.0007;0.15034;-0.00644;-0.00025;0.15181
68187.0;74.33474;83.3738;2.0;0.12091;0.08705;-0.0007;0.15025;-0.00642;-0.00026;0.15185
68188.0;74.33341;81.88523;2.0;0.1209;0.08715;-0.0007;0.15017;-0.0064;-0.00026;0.15191
68189.0;74.33209;80.39665;2.0;0.12088;0.08724;-0.0007;0.15008;-0.00638;-0.00027;0.15196
68190.0;74.33077;78.90808;2.0;0.12086;0.08734;-0.0007;0.15;-0.00636;-0.00027;0.15202
68191.0;74.32946;77.41951;2.0;0.12084;0.08743;-0.0007;0.14991;-0.00634;-0.00028;0.15208
68192.0;74.32815;75.93094;2.0;0.12081;0.08753;-0.0007;0.14983;-0.00633;-0.00028;0.15215
68193.0;74.32684;74.44236;2.0;0.12077;0.08762;-0.0007;0.14975;-0.00631;-0.00029;0.15222
68194.0;74.32555;72.95379;2.0;0.12073;0.08772;-0.0007;0.14966;-0.0063;-0.00029;0.15229
68195.0;74.32425;71.46522;2.0;0.12068;0.08781;-0.0007;0.14958;-0.00629;-0.0003;0.15237
68196.0;74.32296;69.97664;2.0;0.12062;0.08791;-0.0007;0.1495;-0.00628;-0.0003;0.15246
68197.0;74.32168;68.48807;2.0;0.12056;0.088;-0.0007;0.14943;-0.00628;-0.00031;0.15256
68198.0;74.3204;66.99949;2.0;0.12048;0.0881;-0.0007;0.14936;-0.00628;-0.00031;0.15266
68199.0;74.31913;65.51091;2.0;0.1204;0.08819;-0.00069;0.14929;-0.00629;-0.00032;0.15277
68200.0;74.31786;64.02234;2.0;0.12031;0.08829;-0.00069;0.14923;-0.0063;-0.00032;0.15289
68201.0;74.3166;62.53376;2.0;0.12021;0.08838;-0.00069;0.14917;-0.00633;-0.00033;0.15302
68202.0;74.31534;61.04518;2.0;0.12009;0.08848;-0.00069;0.14912;-0.00635;-0.00033;0.15316
68203.0;74.31409;59.5566;2.0;0.11997;0.08857;-0.00069;0.14908;-0.00639;-0.00034;0.15332
68204.0;74.31285;58.06802;2.0;0.11984;0.08867;-0.00069;0.14905;-0.00644;-0.00034;0.15349
68205.0;74.31161;56.57944;2.0;0.11969;0.08877;-0.00069;0.14903;-0.00651;-0.00035;0.15367
68206.0;74.31038;55.09086;2.0;0.11953;0.08887;-0.00069;0.14902;-0.0066;-0.00035;0.15387
68207.0;74.30915;53.60228;2.0;0.11935;0.08897;-0.00069;0.14902;-0.0067;-0.00036;0.15408
68208.0;74.30793;52.1137;2.0;0.11916;0.08907;-0.00069;0.14905;-0.00682;-0.00036;0.15432
68209.0;74.30672;50.62511;2.0;0.11896;0.08917;-0.00069;0.14909;-0.00696;-0.00037;0.15457
68210.0;74.30552;49.13653;2.0;0.11874;0.08928;-0.00069;0.14915;-0.00713;-0.00038;0.15485
68211.0;74.30432;47.64794;2.0;0.1185;0.08939;-0.00069;0.14923;-0.00734;-0.00038;0.15515
68212.0;74.30313;46.15935;2.0;0.11824;0.0895;-0.00069;0.14934;-0.00758;-0.00039;0.15547
68213.0;74.30195;44.67077;2.0;0.11796;0.08962;-0.00069;0.14947;-0.00785;-0.00039;0.15583
68214.0;74.30078;43.18218;2.0;0.11766;0.08974;-0.00069;0.14964;-0.00817;-0.0004;0.15621
68215.0;74.29961;41.69359;2.0;0.11734;0.08986;-0.00069;0.14985;-0.00854;-0.0004;0.15664
68216.0;74.29845;40.20499;2.0;0.117;0.09;-0.00069;0.15009;-0.00898;-0.00041;0.15708
68217.0;74.29731;38.7164;2.0;0.11662;0.09014;-0.00069;0.15038;-0.00947;-0.00042;0.15757
68218.0;74.29617;37.22781;2.0;0.11622;0.09028;-0.00069;0.15071;-0.01004;-0.00042;0.1581
68219.0;74.29504;35.73921;2.0;0.11579;0.09044;-0.00068;0.15111;-0.0107;-0.00043;0.15867
68220.0;74.29391;34.25061;2.0;0.11533;0.0906;-0.00068;0.15156;-0.01143;-0.00043;0.15928
68221.0;74.2928;32.76201;2.0;0.11483;0.09078;-0.00068;0.15206;-0.01228;-0.00044;0.15992
68222.0;74.2917;31.27341;2.0;0.11429;0.09098;-0.00068;0.15264;-0.01326;-0.00044;0.16061
68223.0;74.29061;29.78481;2.0;0.11371;0.09118;-0.00068;0.1533;-0.01436;-0.00045;0.16134
68224.0;74.28952;28.29621;2.0;0.11309;0.09141;-0.00067;0.15403;-0.01561;-0.00045;0.16211
68225.0;74.28845;26.8076;2.0;0.11242;0.09165;-0.00067;0.15484;-0.01701;-0.00045;0.16292
68226.0;74.28738;25.319;2.0;0.11169;0.09192;-0.00067;0.15574;-0.01863;-0.00045;0.16374
68227.0;74.28632;23.83039;2.0;0.1109;0.09221;-0.00066;0.15667;-0.02041;-0.00045;0.16452
68228.0;74.28526;22.34179;2.0;0.11004;0.09253;-0.00066;0.1577;-0.0224;-0.00045;0.16533
68229.0;74.2771;20.8383;2.0;0.10909;0.0929;-0.00065;0.15875;-0.02464;-0.00044;0.16606
68230.0;74.27432;19.34541;2.0;0.10807;0.09329;-0.00065;0.15981;-0.02707;-0.00043;0.16669
68231.0;74.24893;17.8089;2.0;0.1069;0.09377;-0.00064;0.16085;-0.02986;-0.00042;0.16717
68232.0;74.33076;16.30562;2.0;0.10581;0.09411;-0.00063;0.16169;-0.03244;-0.0004;0.16744
68233.0;73.15511;15.52881;2.0;0.10323;0.09629;-0.00061;0.1616;-0.03637;-0.00036;0.16602
68234.0;71.85232;15.55231;2.0;0.10115;0.09834;-0.0006;0.16086;-0.03851;-0.00033;0.16442
68235.0;70.37318;15.53679;2.0;0.09877;0.10058;-0.00058;0.15977;-0.04046;-0.0003;0.16253
68236.0;68.87427;15.53188;2.0;0.09638;0.10274;-0.00057;0.15852;-0.04198;-0.00027;0.16065
68237.0;67.37298;15.53113;2.0;0.094;0.10481;-0.00055;0.15717;-0.04311;-0.00024;0.15881
68238.0;65.85966;15.51999;2.0;0.09163;0.1068;-0.00054;0.15578;-0.04395;-0.00022;0.15705
68239.0;64.36296;15.52132;2.0;0.0893;0.10868;-0.00053;0.15436;-0.04456;-0.00019;0.15534
68240.0;62.86626;15.52264;2.0;0.087;0.11047;-0.00053;0.15302;-0.045;-0.00018;0.15377
68241.0;61.36956;15.52396;2.0;0.08472;0.11219;-0.00052;0.15168;-0.04529;-0.00016;0.15225
68242.0;59.87286;15.52528;2.0;0.08246;0.11382;-0.00051;0.15039;-0.04549;-0.00014;0.15083
68243.0;58.37617;15.5266;2.0;0.08022;0.11539;-0.0005;0.14917;-0.04561;-0.00013;0.14949
68244.0;56.87948;15.52791;2.0;0.078;0.11689;-0.0005;0.14801;-0.04567;-0.00012;0.14825
68245.0;55.38279;15.52921;2.0;0.07579;0.11832;-0.00049;0.14691;-0.04569;-0.00011;0.14708
68246.0;53.8861;15.53051;2.0;0.0736;0.11969;-0.00049;0.14588;-0.04567;-0.0001;0.146
68247.0;52.38942;15.53181;2.0;0.07142;0.12101;-0.00048;0.14489;-0.04562;-9e-05;0.14497
68248.0;50.89274;15.53311;2.0;0.06926;0.12226;-0.00048;0.14398;-0.04556;-8e-05;0.14403
68249.0;49.39606;15.5344;2.0;0.06711;0.12347;-0.00047;0.14311;-0.04548;-8e-05;0.14313
68250.0;47.89938;15.5357;2.0;0.06498;0.12462;-0.00047;0.1423;-0.0454;-7e-05;0.1423
68251.0;46.40271;15.53699;2.0;0.06285;0.12572;-0.00047;0.14154;-0.0453;-6e-05;0.14153
68252.0;44.90604;15.53828;2.0;0.06074;0.12677;-0.00046;0.14083;-0.0452;-6e-05;0.14081
68253.0;43.40937;15.53957;2.0;0.05863;0.12777;-0.00046;0.14017;-0.04511;-5e-05;0.14014
68254.0;41.9127;15.54085;2.0;0.05654;0.12874;-0.00046;0.13954;-0.04501;-5e-05;0.1395
68255.0;40.41603;15.54214;2.0;0.05446;0.12965;-0.00046;0.13897;-0.04491;-5e-05;0.13892
68256.0;38.91937;15.54343;2.0;0.05238;0.13053;-0.00045;0.13842;-0.04481;-4e-05;0.13838
68257.0;37.42271;15.54472;2.0;0.05031;0.13136;-0.00045;0.13792;-0.04472;-4e-05;0.13787
68258.0;35.92606;15.54601;2.0;0.04825;0.13216;-0.00045;0.13744;-0.04463;-4e-05;0.13739
68259.0;34.4294;15.54731;2.0;0.0462;0.13291;-0.00045;0.137;-0.04454;-3e-05;0.13695
68260.0;32.93275;15.5486;2.0;0.04415;0.13363;-0.00045;0.13659;-0.04446;-3e-05;0.13654
68261.0;31.4361;15.5499;2.0;0.04211;0.13431;-0.00045;0.13621;-0.04438;-3e-05;0.13615
68262.0;29.93946;15.5512;2.0;0.04007;0.13495;-0.00044;0.13585;-0.0443;-3e-05;0.13579
68263.0;28.44281;15.5525;2.0;0.03804;0.13556;-0.00044;0.13552;-0.04423;-2e-05;0.13546
68264.0;26.94617;15.55381;2.0;0.03601;0.13613;-0.00044;0.13521;-0.04416;-2e-05;0.13516
68265.0;25.44953;15.55512;2.0;0.03399;0.13667;-0.00044;0.13493;-0.0441;-2e-05;0.13487
68266.0;23.95289;15.55643;2.0;0.03197;0.13718;-0.00044;0.13466;-0.04404;-2e-05;0.13461
68267.0;22.45625;15.55775;2.0;0.02996;0.13765;-0.00044;0.13442;-0.04398;-2e-05;0.13437
68268.0;20.94319;15.56623;2.0;0.02792;0.13809;-0.00044;0.13421;-0.04393;-2e-05;0.13415
68269.0;19.42285;15.57759;2.0;0.02589;0.1385;-0.00044;0.13401;-0.04389;-1e-05;0.13396
68270.0;17.89539;15.59389;2.0;0.02384;0.13887;-0.00044;0.13384;-0.04385;-1e-05;0.13379
68271.0;16.37966;15.51251;2.0;0.0218;0.13926;-0.00044;0.13357;-0.04378;-1e-05;0.13352
68272.0;73.35634;179.52225;2.0;0.11716;0.08091;-0.00067;0.15269;-0.00643;-3e-05;0.15055
68273.0;72.10731;179.40011;2.0;0.11525;0.08098;-0.00067;0.15299;-0.00684;-3e-05;0.15081
68274.0;70.59998;179.36382;2.0;0.11294;0.08106;-0.00067;0.15336;-0.00734;-3e-05;0.15112
68275.0;69.05265;179.41862;2.0;0.11057;0.08113;-0.00067;0.15372;-0.00784;-3e-05;0.15144
68276.0;67.51827;179.45857;2.0;0.1082;0.0812;-0.00067;0.15408;-0.00834;-3e-05;0.15176
68277.0;66.00621;179.4704;2.0;0.10587;0.08128;-0.00067;0.15443;-0.00882;-3e-05;0.15207
68278.0;64.50618;179.46908;2.0;0.10355;0.08135;-0.00067;0.15478;-0.0093;-3e-05;0.15237
68279.0;63.00616;179.46777;2.0;0.10122;0.08142;-0.00067;0.15512;-0.00977;-3e-05;0.15267
